review_text,rating,label,text_length,word_count,avg_word_length,uppercase_ratio,exclamation_count,question_count,processed_text
Outstanding item! Superior quality and performance. Highly recommended. A must buy! Review 495.,5,CG,95,13,7.3076923076923075,0.05263157894736842,2,0,outstanding item superior quality performance highly recommended must buy review
Works as expected. Not the best I've seen but decent enough for everyday use. Comment 12.,5,OR,89,16,5.5625,0.0449438202247191,0,0,work expected best ive seen decent enough everyday use comment
Pretty good overall. Had some minor issues with the setup but works fine now. Comment 16.,2,OR,89,16,5.5625,0.033707865168539325,0,0,pretty good overall minor issue setup work fine comment
This product is absolutely amazing! Best purchase ever! Highly recommend! Five stars! Review 303.,5,CG,97,14,6.928571428571429,0.05154639175257732,4,0,product absolutely amazing best purchase ever highly recommend five star review
It's alright. Took some time to figure out how to use it properly. Comment 3.,5,OR,77,15,5.133333333333334,0.03896103896103896,0,0,alright took time figure use properly comment
Works as expected. Not the best I've seen but decent enough for everyday use. Comment 454.,5,OR,90,16,5.625,0.044444444444444446,0,0,work expected best ive seen decent enough everyday use comment
Works as expected. Not the best I've seen but decent enough for everyday use. Comment 317.,3,OR,90,16,5.625,0.044444444444444446,0,0,work expected best ive seen decent enough everyday use comment
This product is absolutely amazing! Best purchase ever! Highly recommend! Five stars! Review 462.,5,CG,97,14,6.928571428571429,0.05154639175257732,4,0,product absolutely amazing best purchase ever highly recommend five star review
Excellent quality and fast shipping. Very satisfied with this purchase. Great value! Review 39.,5,CG,95,14,6.785714285714286,0.042105263157894736,1,0,excellent quality fast shipping satisfied purchase great value review
This product is absolutely amazing! Best purchase ever! Highly recommend! Five stars! Review 314.,5,CG,97,14,6.928571428571429,0.05154639175257732,4,0,product absolutely amazing best purchase ever highly recommend five star review
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 62.,4,CG,95,14,6.785714285714286,0.05263157894736842,2,0,perfect product exceeded expectation definitely buy thank review
Fantastic product with great features. Shipping was quick. Very happy customer! Review 393.,4,CG,91,13,7.0,0.04395604395604396,1,0,fantastic product great feature shipping quick happy customer review
Fantastic product with great features. Shipping was quick. Very happy customer! Review 317.,5,CG,91,13,7.0,0.04395604395604396,1,0,fantastic product great feature shipping quick happy customer review
It's alright. Took some time to figure out how to use it properly. Comment 263.,3,OR,79,15,5.266666666666667,0.0379746835443038,0,0,alright took time figure use properly comment
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 437.,4,CG,96,14,6.857142857142857,0.052083333333333336,2,0,perfect product exceeded expectation definitely buy thank review
"It's okay, does what it says but nothing special. Arrived a bit late though. Comment 173.",5,OR,89,16,5.5625,0.033707865168539325,0,0,okay say nothing special arrived bit late though comment
This product is absolutely amazing! Best purchase ever! Highly recommend! Five stars! Review 44.,5,CG,96,14,6.857142857142857,0.052083333333333336,4,0,product absolutely amazing best purchase ever highly recommend five star review
Not bad for the price. Quality could be better but it serves its purpose. Comment 257.,3,OR,86,16,5.375,0.03488372093023256,0,0,bad price quality could better serf purpose comment
Not bad for the price. Quality could be better but it serves its purpose. Comment 87.,2,OR,85,16,5.3125,0.03529411764705882,0,0,bad price quality could better serf purpose comment
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 170.,5,CG,96,14,6.857142857142857,0.052083333333333336,2,0,perfect product exceeded expectation definitely buy thank review
Outstanding item! Superior quality and performance. Highly recommended. A must buy! Review 166.,5,CG,95,13,7.3076923076923075,0.05263157894736842,2,0,outstanding item superior quality performance highly recommended must buy review
Works as expected. Not the best I've seen but decent enough for everyday use. Comment 398.,5,OR,90,16,5.625,0.044444444444444446,0,0,work expected best ive seen decent enough everyday use comment
Not bad for the price. Quality could be better but it serves its purpose. Comment 438.,5,OR,86,16,5.375,0.03488372093023256,0,0,bad price quality could better serf purpose comment
Fantastic product with great features. Shipping was quick. Very happy customer! Review 53.,5,CG,90,13,6.923076923076923,0.044444444444444446,1,0,fantastic product great feature shipping quick happy customer review
Pretty good overall. Had some minor issues with the setup but works fine now. Comment 79.,3,OR,89,16,5.5625,0.033707865168539325,0,0,pretty good overall minor issue setup work fine comment
"It's okay, does what it says but nothing special. Arrived a bit late though. Comment 32.",4,OR,88,16,5.5,0.03409090909090909,0,0,okay say nothing special arrived bit late though comment
It's alright. Took some time to figure out how to use it properly. Comment 360.,3,OR,79,15,5.266666666666667,0.0379746835443038,0,0,alright took time figure use properly comment
This product is absolutely amazing! Best purchase ever! Highly recommend! Five stars! Review 229.,5,CG,97,14,6.928571428571429,0.05154639175257732,4,0,product absolutely amazing best purchase ever highly recommend five star review
It's alright. Took some time to figure out how to use it properly. Comment 177.,3,OR,79,15,5.266666666666667,0.0379746835443038,0,0,alright took time figure use properly comment
It's alright. Took some time to figure out how to use it properly. Comment 213.,3,OR,79,15,5.266666666666667,0.0379746835443038,0,0,alright took time figure use properly comment
Pretty good overall. Had some minor issues with the setup but works fine now. Comment 249.,2,OR,90,16,5.625,0.03333333333333333,0,0,pretty good overall minor issue setup work fine comment
Pretty good overall. Had some minor issues with the setup but works fine now. Comment 33.,5,OR,89,16,5.5625,0.033707865168539325,0,0,pretty good overall minor issue setup work fine comment
Works as expected. Not the best I've seen but decent enough for everyday use. Comment 206.,2,OR,90,16,5.625,0.044444444444444446,0,0,work expected best ive seen decent enough everyday use comment
Outstanding item! Superior quality and performance. Highly recommended. A must buy! Review 219.,5,CG,95,13,7.3076923076923075,0.05263157894736842,2,0,outstanding item superior quality performance highly recommended must buy review
Excellent quality and fast shipping. Very satisfied with this purchase. Great value! Review 202.,5,CG,96,14,6.857142857142857,0.041666666666666664,1,0,excellent quality fast shipping satisfied purchase great value review
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 441.,4,CG,96,14,6.857142857142857,0.052083333333333336,2,0,perfect product exceeded expectation definitely buy thank review
This product is absolutely amazing! Best purchase ever! Highly recommend! Five stars! Review 80.,5,CG,96,14,6.857142857142857,0.052083333333333336,4,0,product absolutely amazing best purchase ever highly recommend five star review
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 143.,5,CG,96,14,6.857142857142857,0.052083333333333336,2,0,perfect product exceeded expectation definitely buy thank review
Works as expected. Not the best I've seen but decent enough for everyday use. Comment 412.,5,OR,90,16,5.625,0.044444444444444446,0,0,work expected best ive seen decent enough everyday use comment
Excellent quality and fast shipping. Very satisfied with this purchase. Great value! Review 204.,4,CG,96,14,6.857142857142857,0.041666666666666664,1,0,excellent quality fast shipping satisfied purchase great value review
Fantastic product with great features. Shipping was quick. Very happy customer! Review 154.,4,CG,91,13,7.0,0.04395604395604396,1,0,fantastic product great feature shipping quick happy customer review
Outstanding item! Superior quality and performance. Highly recommended. A must buy! Review 32.,5,CG,94,13,7.230769230769231,0.05319148936170213,2,0,outstanding item superior quality performance highly recommended must buy review
Perfect product! Exceeded all my expectations. Will definitely buy again. Thank you! Review 282.,5,CG,96,14,6.857142857142857,0.052083333333333336,2,0,perfect product exceeded expectation definitely buy thank review
Pretty good overall. Had some minor issues with the setup but works fine now. Comment 321.,3,OR,90,16,5.625,0.03333333333333333,0,0,pretty good overall minor issue setup work fine comment
Fantastic product with great features. Shipping was quick. Very happy customer! Review 91.,5,CG,90,13,6.923076923076923,0.044444444444444446,1,0,fantastic product great feature shipping quick happy customer review
Outstanding item! Superior quality and performance. Highly recommended. A must buy! Review 387.,5,CG,95,13,7.3076923076923075,0.05263157894736842,2,0,outstanding item superior quality performance highly recommended must buy review
Outstanding item! Superior quality and performance. Highly recommended. A must buy! Review 123.,5,CG,95,13,7.3076923076923075,0.05263157894736842,2,0,outstanding item superior quality performance highly recommended must buy review
